filename,language,lines_of_code,num_functions,num_comments,comment_ratio,avg_line_length,max_line_length,indentation_consistency,nesting_depth,cyclomatic_complexity,num_imports,num_loops,num_conditionals,num_exceptions,has_docstring,avg_tokens_per_line,keyword_density,blank_lines_ratio,avg_identifier_quality
he3_gogo_gg.js,JavaScript,9,0,0,0.0,36.09090909090909,65,1.0,0,0.0,1,0,0,0,0,5.555555555555555,0.1111111111111111,0.1818181818181818,0.0
replmade_samus-agent-stem_capability_discovery.py,Python,172,14,179,0.5085227272727273,36.971111111111114,101,0.0476190476190476,0,3.928571428571429,0,5,7,4,1,3.4825581395348837,0.4651162790697674,0.1844444444444444,0.9479166666666669
ramaprakoso_analisis-sentimen_me.py,Python,35,8,73,0.6697247706422018,35.91025641025641,78,0.1111111111111111,0,1.5,6,0,0,2,1,5.914285714285715,0.8571428571428571,0.2243589743589743,0.9375
AxiosLeo_node-koapp_utils.js,JavaScript,161,19,2,0.0121951219512195,30.656976744186046,136,0.0833333333333333,6,2.210526315789474,6,0,17,0,0,3.751552795031056,0.6459627329192547,0.0523255813953488,0.9210526315789472
jahid6292_aetmyweb_jaan.js,JavaScript,198,26,13,0.0613207547169811,28.33976833976834,137,0.0277777777777777,6,1.5384615384615383,2,1,12,0,0,3.595959595959596,0.3939393939393939,0.1853281853281853,0.9423076923076924
fullstackwiki_fullstackwiki_app.js,JavaScript,174,7,31,0.1504854368932038,35.80168776371308,219,0.3333333333333333,3,1.0,20,0,1,0,0,3.942528735632184,0.4482758620689655,0.1350210970464135,1.0
andrewtennison_startup-boilerplate_eb,Unknown,315,18,0,0.0,20.212987012987018,176,0.1,0,2.6666666666666665,0,1,14,0,0,2.9460317460317462,0.0,0.1818181818181818,0.9444444444444444
4shutoshbhardwaj_150-leetcode_28.js,JavaScript,24,2,1,0.0384615384615384,26.53846153846154,96,0.0769230769230769,4,6.0,0,4,2,0,0,3.7083333333333335,0.7083333333333334,0.0384615384615384,1.0
Tdavide04_PythonLearning_28)Find_The_Index_of_The_First_Occurrence_in_a_String.py,Python,15,1,15,0.4838709677419355,25.625,155,0.0769230769230769,0,5.0,0,1,4,0,1,3.8,0.8,0.2916666666666667,1.0
tlhuangtw_leetcode_97.py,Python,18,1,6,0.24,32.89655172413793,77,0.0588235294117647,0,13.0,0,4,2,0,1,7.5,1.3888888888888888,0.1034482758620689,1.0
jaceyang97_practices_p2.js,JavaScript,36,1,1,0.0263157894736842,21.285714285714285,82,0.5,1,1.0,0,0,0,0,0,3.0833333333333335,0.0277777777777777,0.119047619047619,1.0
worldoss_ocean_RepoDataCollector.py,Python,290,11,19,0.0612903225806451,39.294642857142854,196,0.04,0,2.272727272727273,7,9,13,23,0,4.8310344827586205,0.4241379310344828,0.0803571428571428,0.9090909090909092
quinnrkemp_JAN-MAR2024_030724.js,JavaScript,3,1,17,0.8095238095238095,19.86206896551724,60,0.3333333333333333,1,2.0,0,0,0,0,0,3.3333333333333335,0.6666666666666666,0.3103448275862069,1.0
ifpb_positron_ns3,Unknown,1340,0,0,0.0,42.506815365551425,121,0.0222222222222222,0,0.0,0,31,197,15,0,4.899253731343284,0.0,0.1697645600991326,0.0
Urucas_nodecr-cli_index,Unknown,19,1,0,0.0,24.05,57,0.3333333333333333,0,1.0,0,0,2,0,0,3.3684210526315788,0.0,0.05,1.0
engineer-man_felix_qr.py,Python,404,2,401,0.4975186104218362,48.7519818799547,152,0.0476190476190476,0,67.5,11,63,61,0,0,4.415841584158416,0.7821782178217822,0.088335220838052,1.0
idealism-xxm_LeetCode_0141 - Linked List Cycle.py,Python,12,1,49,0.7903225806451613,20.62162162162162,57,0.0769230769230769,0,6.0,0,1,2,0,0,4.0,1.75,0.1756756756756756,1.0
kaola-fed_ci-runner_ci.js,JavaScript,49,5,0,0.0,21.76363636363636,86,0.1428571428571428,4,1.8,4,1,1,1,0,2.9591836734693877,0.4489795918367347,0.109090909090909,1.0
sseemayer_qstat-pretty_pstat,Unknown,108,0,0,0.0,27.244604316546763,176,0.1111111111111111,0,0.0,0,2,5,0,0,3.7777777777777777,0.0,0.2230215827338129,0.0
AlexMercedCoder_DailyCodePractice_newfizz.js,JavaScript,7,1,2,0.2,22.166666666666668,74,0.2,2,2.0,0,1,0,0,0,2.4285714285714284,0.7142857142857143,0.25,1.0
johndoe31415_jbin_b64,Unknown,95,0,0,0.0,32.05825242718446,132,0.1666666666666666,0,0.0,0,4,16,0,0,4.8,0.0,0.0776699029126213,0.0
ikegdivs_swmm-js_js.js,JavaScript,3788,393,513,0.1192468619246862,35.39129520605551,370,0.0384615384615384,7,3.0229007633587788,4,63,473,41,0,3.6335797254487856,0.7325765575501584,0.0956686291000841,0.7672179813401188
TheKushalRijal_backup_App.js,JavaScript,90,7,10,0.099009900990099,34.48275862068966,80,0.0909090909090909,4,1.1428571428571428,27,0,0,1,0,4.033333333333333,0.4777777777777778,0.1379310344827586,1.0
MajedMeftah_Programmer-App_advanced_features.py,Python,270,33,323,0.5437710437710438,36.42513368983957,128,0.0476190476190476,0,2.787878787878788,28,5,7,5,1,3.6185185185185182,0.5555555555555556,0.1577540106951871,0.9726678550207964
hollozw_vite-vue3-boke_md.js,JavaScript,27,2,6,0.1764705882352941,24.972972972972972,80,0.0588235294117647,5,1.5,3,0,1,0,0,2.925925925925926,0.7037037037037037,0.1081081081081081,0.75
Chrisyeu11_Leetcodes_intersect.py,Python,9,1,8,0.4444444444444444,42.95,124,0.0769230769230769,0,3.0,0,1,1,0,0,3.6666666666666665,0.6666666666666666,0.15,1.0
kyleparisi_read-files-fluxion_js.js,JavaScript,29,2,0,0.0,19.53125,102,0.3333333333333333,3,2.5,1,0,2,1,0,2.931034482758621,0.7931034482758621,0.09375,1.0
mavihsrr_algoMate_together_api.py,Python,139,7,218,0.6089385474860335,47.025882352941174,191,0.04,0,8.142857142857142,8,6,16,0,1,5.446043165467626,0.762589928057554,0.1364705882352941,1.0
pouyio_npx-pouyio_build.js,JavaScript,38,0,5,0.1136363636363636,37.97959183673469,89,0.0714285714285714,1,0.0,4,0,0,0,0,5.052631578947368,0.3947368421052631,0.1224489795918367,0.0
tlhuangtw_leetcode_35.py,Python,20,1,4,0.16,26.655172413793103,78,0.0769230769230769,0,5.0,1,1,5,0,1,4.0,0.75,0.1034482758620689,1.0
piyushmakhija5_leetcode_practice_417_pacific_atlantic_water_flow.py,Python,25,2,1,0.037037037037037,35.266666666666666,75,0.1111111111111111,0,5.5,0,2,3,0,0,6.4,0.8,0.1333333333333333,0.5
Muluken-Zewge_DSA-with-A2SV_Find Eventual Safe States 388913.py,Python,19,1,1,0.0476190476190476,30.72,95,0.0588235294117647,0,10.0,0,4,1,0,0,4.578947368421052,1.0,0.2,1.0
AlexeyShalaev_eCometMiddleBackendTask_main.py,Python,168,8,1,0.0058823529411764,32.16836734693877,103,0.0588235294117647,0,2.25,12,4,3,5,0,3.482142857142857,0.5238095238095238,0.1377551020408163,1.0
evereux_flicket_config.py,Python,68,0,9,0.1153846153846153,28.6,120,0.0588235294117647,0,0.0,6,0,6,2,0,3.2058823529411766,0.5441176470588235,0.2666666666666666,0.0
ausaki_data_structures_and_algorithms_392872167.py,Python,25,1,9,0.2571428571428571,35.97142857142857,82,0.0588235294117647,0,9.0,0,3,5,0,0,4.84,0.6,0.0285714285714285,1.0
pouriya73_Quantum-computer-programming-2021_Q.js,JavaScript,5,0,17,0.7391304347826086,52.03333333333333,124,1.0,0,0.0,0,0,0,0,0,2.4,0.2,0.2666666666666666,0.0
SemanticClarity_SC-PublicSite_about.js,JavaScript,125,6,0,0.0,29.46153846153846,151,0.0666666666666666,4,1.6666666666666667,1,1,1,0,0,3.12,0.12,0.0384615384615384,0.9166666666666666
DanielHemmati_coding_challenge_dec.js,JavaScript,9,2,1,0.0909090909090909,22.833333333333332,74,0.5,1,1.5,0,0,1,0,0,3.0,0.4444444444444444,0.1666666666666666,1.0
iansealy_projecteuler_98.js,JavaScript,85,0,3,0.0337078651685393,30.1875,77,0.0476190476190476,6,0.0,2,10,9,0,0,3.176470588235294,0.6470588235294118,0.0833333333333333,0.0
JosephPublicCode_my-leetcode-solutions_leetcode 2215.py,Python,50,3,6,0.1052631578947368,19.03614457831325,84,0.0769230769230769,0,5.666666666666667,0,6,4,0,0,3.8,0.82,0.3253012048192771,1.0
wangsun39_leetcode_2684doesValidArrayExist.py,Python,12,1,34,0.723404255319149,19.24074074074074,106,0.1111111111111111,0,2.0,1,1,0,0,0,5.166666666666667,0.5833333333333334,0.1481481481481481,1.0
ricopella_algorithm-practice_bubbleSort2.js,JavaScript,32,2,4,0.1081081081081081,27.857142857142858,151,0.0625,4,4.0,0,2,3,0,0,4.0,0.5625,0.2653061224489796,1.0
iondv_studio_www,Unknown,77,2,0,0.0,27.666666666666668,129,0.1428571428571428,0,3.5,0,0,4,0,0,3.3896103896103895,0.0,0.1149425287356321,1.0
muskanbararia_2025_DSA_Jan6.js,JavaScript,33,2,0,0.0,23.16216216216216,110,0.125,2,4.0,0,0,2,0,0,3.3333333333333335,0.5151515151515151,0.1081081081081081,1.0
0xSubhan_Universities-In-Pakistan_Ps.js,JavaScript,87,11,5,0.053763440860215,33.86868686868687,139,0.0588235294117647,4,1.2727272727272727,0,0,2,2,0,3.931034482758621,0.5172413793103449,0.0707070707070707,0.7727272727272727
harshraj22_problem_solving_1657.py,Python,8,1,1,0.1,29.76923076923077,67,0.1111111111111111,0,2.0,1,0,1,0,0,4.5,1.0,0.3076923076923077,1.0
rgdevengineer_Python-Programs-Daily_p28_find_the_index_of _first_occurance.py,Python,6,1,15,0.6818181818181818,30.482758620689655,143,0.1111111111111111,0,2.0,0,0,2,0,1,3.5,1.1666666666666667,0.2068965517241379,1.0
shgopher_PythonFamily_learn-python-by-examples.py,Python,302,19,75,0.1984126984126984,16.778280542986426,98,0.1111111111111111,0,1.2105263157894737,8,12,9,5,1,3.6821192052980134,0.3874172185430463,0.1425339366515837,0.9473684210526316
aditya-doshatti_Leetcode_permutation_in_string_567.py,Python,18,1,8,0.2962962962962963,27.941176470588236,192,0.0769230769230769,0,6.0,0,3,2,0,1,4.5,0.8888888888888888,0.1764705882352941,1.0
thawkin3_js-data-structures-and-algorithms_main.js,JavaScript,26,0,10,0.2702702702702703,54.88095238095238,129,0.0,0,0.0,0,0,0,0,0,10.384615384615383,1.0,0.1428571428571428,0.0
onqtam_game_ha,Unknown,47,0,0,0.0,26.01869158878505,243,0.2,0,0.0,0,0,10,0,0,6.48936170212766,0.0,0.5607476635514018,0.0
eldaqidedaqi_secure_secure.py,Python,16,4,68,0.8,42.43,111,0.2,0,3.5,6,0,0,2,1,6.0625,0.8125,0.15,0.9705882352941176
oritromax_folder2text_ignore.js,JavaScript,116,2,10,0.0787401574803149,19.97241379310345,101,0.125,3,3.0,2,1,1,1,0,2.396551724137931,0.2672413793103448,0.1310344827586207,1.0
LinusU_scandium_app.js,JavaScript,105,2,0,0.0,40.33884297520661,410,0.2,3,6.0,6,1,4,0,0,5.780952380952381,0.4666666666666667,0.1322314049586777,1.0
kemomi_RaspberryPi-xiaozhi_2.py,Python,426,22,31,0.0676855895196506,32.21032504780115,116,0.0181818181818181,0,3.090909090909091,18,4,25,29,0,3.5375586854460095,0.4178403755868544,0.1261950286806883,0.893939393939394
hbouvier_mirv_mirv,Unknown,19,1,0,0.0,29.52173913043478,105,0.2,0,1.0,0,0,0,0,0,4.315789473684211,0.0,0.1739130434782608,1.0
lrcruzg_problems_reverse_string_II.py,Python,13,1,2,0.125,18.57894736842105,54,0.25,0,4.0,0,2,0,0,0,4.3076923076923075,0.5384615384615384,0.2105263157894736,1.0
WaterGenie35_python-exercises_problem_217.py,Python,12,2,4,0.2352941176470588,25.041666666666668,68,0.1111111111111111,0,2.0,1,1,1,0,1,4.333333333333333,1.4166666666666667,0.25,1.0
cyberhax_official_my.js,JavaScript,15,0,16,0.5,35.27777777777778,75,1.0,1,0.0,0,0,0,0,0,3.3333333333333335,0.5333333333333333,0.1388888888888889,0.0
memset0_submit.py_submit.py,Python,13,0,0,0.0,11.6875,24,0.0,0,0.0,12,0,0,0,0,2.230769230769231,1.0,0.1875,0.0
Knightluozichu_learn_sl_ai_637.py,Python,44,5,18,0.2857142857142857,25.08,74,0.0588235294117647,0,2.0,3,2,4,0,1,3.636363636363636,0.6136363636363636,0.1466666666666666,0.9057105492589363
dogtagpki_pki_pki.spec,Unknown,1634,0,0,0.0,32.001953125,145,0.0909090909090909,0,0.0,0,1,16,0,0,4.700734394124847,0.0,0.2021484375,0.0
CCNITSilchar_Coding-Club-Contribution-Tracker-and-Leaderboard_util.py,Python,77,10,1,0.0126582278481012,34.64646464646464,162,0.04,0,1.1,2,1,0,0,0,4.441558441558442,0.2597402597402597,0.2121212121212121,0.975
imclab_xrai_elite-repos-agent.py,Python,240,17,177,0.423444976076555,39.90925589836661,125,0.0344827586206896,0,6.588235294117647,8,13,37,14,1,4.266666666666667,0.6875,0.2105263157894736,0.8313148788927336
ericlovesmath_leetcode_0746_min_cost_climbing_stairs.py,Python,10,1,10,0.4761904761904761,29.225806451612904,79,0.1111111111111111,0,2.0,1,1,1,0,1,6.1,1.0,0.2903225806451613,1.0
DoorlessSword_Game-Dev-Module-Published_gd.js,JavaScript,338,30,3,0.0087719298245614,29.96833773087071,111,0.1666666666666666,3,1.4666666666666666,0,4,5,0,0,4.21301775147929,0.3846153846153846,0.100263852242744,0.6846017526531667
seonye-98_Algorithm_Study_53.py,Python,5,1,19,0.76,32.34285714285714,136,0.1111111111111111,0,3.0,0,1,0,0,1,6.0,1.4,0.2,1.0
tinkajts_nobil.no_joomla_input_file_modifier.js,JavaScript,53,4,0,0.0,10.24793388429752,110,1.0,5,1.25,0,0,1,0,0,2.641509433962264,0.2830188679245283,0.5619834710743802,1.0
johannesboyne_nodejs-quicksort-power_quicksort.js,JavaScript,64,1,3,0.0441176470588235,20.11111111111111,103,0.2,4,15.0,0,4,5,0,0,3.171875,0.34375,0.0694444444444444,1.0
mateus-oliveira_leetcode_6.js,JavaScript,28,1,0,0.0,20.545454545454547,60,0.0833333333333333,3,4.0,0,1,2,0,0,3.107142857142857,0.5,0.1515151515151515,1.0
minoh0201_DeepMicro_DM.py,Python,476,15,122,0.2036727879799666,45.58391123439667,195,0.0123456790123456,0,5.4,31,3,70,2,0,6.34453781512605,0.5273109243697479,0.1705963938973647,0.6944444444444444
Sunchit_Coding-Decoded_numberOfMatchingSubsequence.py,Python,48,4,11,0.1833333333333333,29.55294117647059,122,0.0476190476190476,0,4.5,3,8,7,0,0,3.9375,0.8333333333333334,0.3058823529411765,0.6875
rogue0137_practice_SOLVED-best-time-to-buy-and-sell-stock.py,Python,12,1,4,0.2352941176470588,39.0,108,0.1111111111111111,0,3.0,0,1,1,0,0,3.5,0.6666666666666666,0.1111111111111111,1.0
EyasuTesfu_Competitive-Programming_LongestSubarrayAbsoluteDiff.py,Python,27,1,25,0.4716981132075472,38.310344827586206,119,0.0588235294117647,0,9.0,1,3,4,0,1,3.4814814814814814,0.5185185185185185,0.0689655172413793,0.5
Jiganesh_Loads-Of-Logic_courseScheduleIII.py,Python,12,1,3,0.1875,33.13636363636363,98,0.0769230769230769,0,3.0,2,1,1,0,0,4.0,0.8333333333333334,0.3181818181818182,1.0
lzhan130_S2V-DQN_pytorch_Q.py,Python,59,4,10,0.1428571428571428,30.786516853932586,84,0.1111111111111111,0,2.0,7,2,2,0,1,5.203389830508475,0.559322033898305,0.2022471910112359,1.0
jjerry-k_coding_test_1408.string-matching-in-an-array.py,Python,5,1,8,0.5714285714285714,28.928571428571427,66,0.2,0,3.0,0,0,0,0,0,5.2,1.2,0.0714285714285714,1.0
RascalTwo_DailyProblem_solve.js,JavaScript,14,0,1,0.0625,29.157894736842103,179,1.0,2,0.0,0,0,0,0,0,2.5,0.0,0.2105263157894736,0.0
Niruthiha_ai_repos_extract4.py,Python,428,10,292,0.4049930651872399,41.295138888888886,115,0.0357142857142857,0,10.6,9,5,16,2,1,4.0327102803738315,0.3014018691588785,0.1550925925925926,0.7849999999999999
ordero-team_ordero-portal-v2_aka,Unknown,151,8,0,0.0,30.27485380116959,110,0.1428571428571428,0,4.0,0,0,12,0,0,4.218543046357616,0.0,0.1169590643274853,0.75
tech-nub_dsa_interview_prep_LeetCode88.py,Python,12,1,16,0.5517241379310345,36.025,133,0.0769230769230769,0,5.0,0,2,2,0,1,4.5,0.5833333333333334,0.15,1.0
kwchang0831_urara.kwchang0831.dev_urara.js,JavaScript,113,17,0,0.0,26.496062992125985,122,0.1,3,1.5294117647058822,4,0,2,1,0,3.5929203539823007,0.3893805309734513,0.1102362204724409,0.8823529411764706
mxicat_mei-bot_bj.js,JavaScript,262,9,4,0.0149812734082397,35.69604863221885,140,0.0625,5,2.5555555555555554,9,4,45,0,0,4.767175572519084,0.6183206106870229,0.1914893617021276,0.7777777777777778
mergehez_arg-vue_g.mjs,Unknown,85,5,0,0.0,35.02040816326531,101,0.0588235294117647,0,3.0,0,2,6,0,0,3.694117647058824,0.0,0.1326530612244898,1.0
tlhuangtw_leetcode_10.py,Python,20,1,1,0.0454545454545454,34.333333333333336,125,0.0476190476190476,0,14.0,0,3,6,0,0,6.65,1.25,0.2222222222222222,1.0
arthurbernierjr_mambascript_mamba,Unknown,258,5,0,0.0,30.922779922779924,448,0.1111111111111111,0,9.8,0,6,14,2,0,3.887596899224806,0.0,0.0038610038610038,1.0
pingguosanjiantao_Elements-of-Programming-Interviews_8.2-Reverse a single sublist.py,Python,23,2,3,0.1111111111111111,19.875,40,0.2,0,2.5,1,3,0,0,0,3.5652173913043477,0.6086956521739131,0.1875,0.5
snsunlee_LeetCode_36.有效的数独.py,Python,17,1,10,0.3571428571428571,29.08823529411765,107,0.0555555555555555,0,7.0,0,2,3,0,1,4.764705882352941,1.2941176470588236,0.1470588235294117,0.6666666666666666
johnlindquist_github-download-dir_next.config_20210721124654.js,JavaScript,12,1,1,0.0714285714285714,19.466666666666665,78,0.1428571428571428,3,1.0,0,0,0,0,0,1.5,0.1666666666666666,0.1333333333333333,1.0
algorithm004-02_algorithm004-02_LeetCode_94_442.py,Python,22,3,9,0.28125,26.35135135135135,74,0.0769230769230769,0,2.3333333333333335,0,2,1,0,0,3.4545454545454546,0.5,0.1621621621621621,0.3333333333333333
unschooler-me_languages_pt.js,JavaScript,530,0,30,0.053475935828877,53.53518821603928,524,0.1111111111111111,2,0.0,6,0,0,0,0,6.088679245283019,0.0849056603773584,0.0834697217675941,0.0
learn2Pro_code_playground_[216]Combination Sum III.py,Python,14,2,2,0.1176470588235294,36.0625,66,0.0769230769230769,0,3.5,1,0,2,0,0,4.357142857142857,0.9285714285714286,0.0,0.8333333333333333
etpinard_d3-geo-projection-picker_cmd.js,JavaScript,26,3,13,0.325,20.72340425531915,89,0.2,3,2.6666666666666665,3,0,4,0,0,3.230769230769231,0.5,0.1702127659574468,1.0
jasoncarey_algorithm-patterns_133-clone-graph.py,Python,20,3,6,0.2222222222222222,19.390243902439025,70,0.0769230769230769,0,2.3333333333333335,1,1,2,0,1,3.75,1.2,0.3170731707317073,1.0
vgslavov_Problems_lru_cache.py,Python,79,10,37,0.3162393162393162,27.335570469798657,75,0.1111111111111111,0,1.8,3,0,9,0,0,5.037974683544304,0.6835443037974683,0.2214765100671141,0.9
NowhereLTD_HehCLI_heh.js,JavaScript,81,3,0,0.0,25.55056179775281,116,0.1666666666666666,3,2.3333333333333335,0,0,3,1,0,3.5185185185185186,0.4691358024691358,0.0898876404494382,1.0
aroraakshit_coding_prep_longest_substring_without_repeating_characters.py,Python,15,1,3,0.1578947368421052,24.52173913043478,80,0.0588235294117647,0,5.0,0,2,2,0,1,3.6,0.6,0.1304347826086956,1.0
zeeshanravian1_leetcode-solutions_problem_01_two_sum.py,Python,8,1,78,0.896551724137931,25.366906474820144,79,0.0769230769230769,0,3.0,0,1,1,0,1,4.5,1.0,0.3381294964028777,1.0
johnlindquist_github-download-dir_next.config_20210721124605.js,JavaScript,12,1,1,0.0714285714285714,19.066666666666663,78,0.1428571428571428,3,1.0,0,0,0,0,0,1.3333333333333333,0.1666666666666666,0.1333333333333333,1.0
Sparsh752_TLE_Python_db.py,Python,266,23,84,0.2393162393162393,48.27393617021277,219,0.0769230769230769,0,3.0,5,7,49,0,0,4.2894736842105265,0.8383458646616542,0.0691489361702127,0.8224637681159421
anniealiang_hella-SUStain_categories.py,Python,5,0,3,0.3333333333333333,21.454545454545453,64,1.0,0,0.0,1,1,0,0,0,4.2,0.6,0.2727272727272727,0.0
narasimhas9490_ContactForm_main.js,JavaScript,77,12,0,0.0,28.96842105263158,116,0.1666666666666666,2,1.1666666666666667,0,0,2,0,0,3.948051948051948,0.4545454545454545,0.1894736842105263,0.0833333333333333
LeandroNani_Trabalho-Grafos_main.py,Python,78,2,9,0.1022727272727272,30.52293577981651,132,0.0588235294117647,0,8.0,6,5,10,0,0,4.5256410256410255,0.6538461538461539,0.2018348623853211,1.0
NITHINPOLI04_Coding-Practice_540-Single Element in a Sorted Array.py,Python,25,1,3,0.1034482758620689,27.5,73,0.0588235294117647,0,12.0,0,1,10,0,0,4.16,0.84,0.2222222222222222,1.0
shock01_sd_sd.js,JavaScript,157,18,9,0.0538922155688622,31.553299492385783,123,0.0357142857142857,8,1.6666666666666667,1,3,4,0,0,3.159235668789809,0.3439490445859872,0.1573604060913705,0.9537037037037036
vicapow_explained-visually_dz.js,JavaScript,363,52,44,0.1078431372549019,30.839055793991417,453,0.125,7,1.9230769230769231,13,3,37,0,0,6.220385674931129,0.6914600550964187,0.1266094420600858,1.0
xem_xem.github.io_ui.js,JavaScript,361,28,24,0.0621761658031088,63.93503480278422,6013,0.1428571428571428,4,3.928571428571429,0,3,21,0,0,9.939058171745152,1.0,0.1067285382830626,0.6607142857142857
tkambler_generators_link,Unknown,34,1,0,0.0,17.52,56,0.0769230769230769,0,1.0,0,1,0,0,0,2.411764705882353,0.0,0.32,1.0
ioBroker_ioBroker.rest-api_tasks.js,JavaScript,294,19,4,0.0133779264214046,37.896449704142015,328,0.0476190476190476,5,2.1578947368421053,9,2,18,0,0,4.285714285714286,0.3877551020408163,0.1183431952662721,0.9298245614035088
xiaomingfu_algorithm-practices_42_trap_rain_water.py,Python,10,1,3,0.2142857142857142,31.333333333333332,64,0.0769230769230769,0,3.0,0,2,0,0,0,4.6,0.7,0.1333333333333333,1.0
Dyalog_ride_mk,Unknown,121,4,0,0.0,34.6953125,99,0.2,0,1.25,0,0,4,1,0,5.347107438016529,0.0,0.0546875,1.0
touristCheng_Learning2Regrasp_ES.py,Python,278,20,39,0.1226415094339622,26.791563275434243,128,0.1,0,2.1,10,10,19,0,1,4.76978417266187,0.4856115107913669,0.1538461538461538,0.9666666666666666
wesbos_ES6-Talk_slides.js,JavaScript,518,49,10,0.0189035916824196,22.414442700156982,87,0.0833333333333333,5,2.4081632653061225,0,13,44,1,0,2.6833976833976836,0.4922779922779923,0.1711145996860282,0.9897959183673468
VladimirBaryshev_LeetCode_71.py,Python,21,1,17,0.4358974358974359,21.75925925925926,64,0.0588235294117647,0,7.0,0,1,3,0,0,3.380952380952381,0.4761904761904761,0.2962962962962963,1.0
tlhuangtw_leetcode_24.py,Python,23,2,5,0.1724137931034483,24.714285714285715,56,0.1111111111111111,0,2.0,0,2,1,0,1,4.043478260869565,0.4347826086956521,0.1428571428571428,1.0
rachitiitr_CodeforcesContestBot_script.js,JavaScript,65,12,4,0.0571428571428571,22.975,67,0.1111111111111111,4,1.1666666666666667,3,0,3,0,0,3.123076923076923,0.2769230769230769,0.1375,0.9560931899641576
reynaldocv_leetcode_0494. [Medium] Target Sum.py,Python,26,3,1,0.0357142857142857,28.76315789473684,78,0.0588235294117647,0,2.6666666666666665,0,2,3,0,0,4.730769230769231,0.8076923076923077,0.2894736842105263,1.0
rkoshak_sensorReporter_pwm.py,Python,226,13,154,0.4041994750656168,45.47472527472527,100,0.0192307692307692,0,4.769230769230769,13,6,41,3,1,4.8097345132743365,0.7212389380530974,0.1032967032967032,0.9807692307692308
mdmzfzl_NeetCode-Solutions_0743-network-delay-time.py,Python,20,1,17,0.4473684210526316,44.82,538,0.0588235294117647,0,7.0,2,3,2,0,1,4.5,0.8,0.22,1.0
tlhuangtw_leetcode_75.py,Python,16,1,6,0.2608695652173913,35.92857142857143,116,0.0769230769230769,0,5.0,0,1,4,0,1,4.25,0.5,0.1428571428571428,1.0
mackenziemitchell6_SkinCareRoutine_st.py,Python,101,4,18,0.15,40.72932330827068,246,0.1111111111111111,0,7.75,7,3,24,0,1,6.237623762376238,0.8415841584158416,0.0902255639097744,0.875
anthonyriz_SSW215_Python-Examples (5).py,Python,19,2,7,0.2592592592592592,19.65,94,0.2,0,2.0,0,1,5,0,1,4.894736842105263,0.9473684210526316,0.3,1.0
iaiuse_open-source-license-explorer_scrape-license-info.py,Python,218,11,105,0.324074074074074,37.231362467866326,120,0.0476190476190476,0,5.0,11,7,21,6,1,5.389908256880734,0.6009174311926605,0.1593830334190231,0.8257575757575758
firecamp-dev_website_env.mjs,Unknown,13,0,0,0.0,20.428571428571427,57,0.3333333333333333,0,0.0,0,0,0,0,0,2.3076923076923075,0.0,0.0714285714285714,0.0
bytesbybianca_codewars_8-stirngy-strings.js,JavaScript,11,1,16,0.5714285714285714,25.256410256410255,99,1.0,1,1.0,0,1,0,0,0,5.363636363636363,0.7272727272727273,0.3076923076923077,1.0
Abah-Emmanuel-Adah11_alx-higher_level_programming_4-starwars_count.js,JavaScript,20,4,0,0.0,37.68181818181818,112,0.3333333333333333,2,1.25,1,0,1,0,0,5.6,0.75,0.0909090909090909,1.0
miron-alexandru_Coding-Problems_Python-Solutions_largest_odd_number_in_string.py,Python,6,1,2,0.2222222222222222,28.3,74,0.0769230769230769,0,3.0,0,1,1,0,0,4.666666666666667,1.1666666666666667,0.2,1.0
byaznavur_js-lesson-8_in.js,JavaScript,32,1,0,0.0,21.333333333333332,64,0.3333333333333333,2,1.0,0,0,0,0,0,2.53125,0.34375,0.0303030303030303,1.0
snehitha2205_Echoease-Project_Faq.js,JavaScript,45,1,2,0.0416666666666666,46.7,203,0.0476190476190476,2,1.0,4,0,0,0,0,5.333333333333333,0.3777777777777777,0.06,1.0
princegupta18_new_to_python_[106] I'd Like a New Shade of Blue_ Please [VE].py,Python,0,0,47,0.9791666666666666,32.220588235294116,230,0.0,0,0.0,0,0,0,0,1,0.0,0.0,0.2794117647058823,0.0
stevegebre_Breakout-city-_Breakout-city.js,JavaScript,0,0,14,0.9333333333333332,62.357142857142854,205,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.5,0.0
PrakharRanjan2909_Dapp_Borrow_Lending_DEFI_addresses.js,JavaScript,44,0,3,0.0625,38.0,78,1.0,1,0.0,0,0,0,0,0,1.9772727272727273,0.4545454545454545,0.1132075471698113,0.0
Zaf-Mif_Leetcode-problem-Solutions_Find the Index of the first occurence 287394.py,Python,13,1,1,0.0666666666666666,30.5625,144,0.0769230769230769,0,4.0,0,1,3,0,0,3.076923076923077,0.6153846153846154,0.125,1.0
anantkaushik_leetcode_617-merge-two-binary-trees.py,Python,27,2,27,0.4909090909090909,30.41176470588235,140,0.0769230769230769,0,6.0,0,1,7,0,1,4.074074074074074,0.9629629629629628,0.1764705882352941,1.0
BoudewijnKlijn_competitive_programming_leetcode_0231.py,Python,26,3,0,0.0,21.96969696969697,57,0.1111111111111111,0,2.6666666666666665,1,1,3,0,0,3.1538461538461537,1.0,0.2121212121212121,1.0
Atlas975_Leetcode_1871.jump-game-vii.py,Python,14,1,7,0.3181818181818182,20.384615384615383,67,0.0769230769230769,0,7.0,0,1,4,0,0,3.928571428571429,1.0714285714285714,0.1923076923076923,1.0
